algorithm,scenario,service,users,column,start_time,end_time,avg_cpu_usage,avg_memory_usage,execution_time
BIRCH,scenario_A,ts-order-service,100,ts-notification-service_energy,2024-08-28 15:17:13.270242,2024-08-28 15:17:14.317703,0.0,729.55078125,0 days 00:00:01.047461
iforest,scenario_A,ts-order-service,100,ts-notification-service_energy,2024-08-28 15:17:14.815192,2024-08-28 15:17:15.917756,0.0,731.75390625,0 days 00:00:01.102564
knn,scenario_A,ts-order-service,100,ts-notification-service_energy,2024-08-28 15:17:16.366626,2024-08-28 15:17:17.512177,0.0,729.87890625,0 days 00:00:01.145551
lof,scenario_A,ts-order-service,100,ts-notification-service_energy,2024-08-28 15:17:17.939393,2024-08-28 15:17:19.030368,0.0,730.15625,0 days 00:00:01.090975
svm,scenario_A,ts-order-service,100,ts-notification-service_energy,2024-08-28 15:17:19.627384,2024-08-28 15:17:21.192517,0.0,729.75390625,0 days 00:00:01.565133
BIRCH,scenario_A,ts-order-service,100,ts-order-mongo_energy,2024-08-28 15:17:21.192517,2024-08-28 15:17:22.234312,0.0,729.75390625,0 days 00:00:01.041795
iforest,scenario_A,ts-order-service,100,ts-order-mongo_energy,2024-08-28 15:17:22.935782,2024-08-28 15:17:24.034785,0.0,731.4375,0 days 00:00:01.099003
knn,scenario_A,ts-order-service,100,ts-order-mongo_energy,2024-08-28 15:17:24.556018,2024-08-28 15:17:25.722041,0.0,729.8125,0 days 00:00:01.166023
lof,scenario_A,ts-order-service,100,ts-order-mongo_energy,2024-08-28 15:17:26.171701,2024-08-28 15:17:27.287560,0.0,730.08984375,0 days 00:00:01.115859
svm,scenario_A,ts-order-service,100,ts-order-mongo_energy,2024-08-28 15:17:27.686443,2024-08-28 15:17:29.105618,0.0,729.6875,0 days 00:00:01.419175
BIRCH,scenario_A,ts-order-service,100,ts-order-other-mongo_energy,2024-08-28 15:17:29.105618,2024-08-28 15:17:30.149912,0.0,729.6875,0 days 00:00:01.044294
iforest,scenario_A,ts-order-service,100,ts-order-other-mongo_energy,2024-08-28 15:17:30.616827,2024-08-28 15:17:31.733963,0.0,731.19140625,0 days 00:00:01.117136
knn,scenario_A,ts-order-service,100,ts-order-other-mongo_energy,2024-08-28 15:17:32.283185,2024-08-28 15:17:33.480738,0.0,729.69140625,0 days 00:00:01.197553
lof,scenario_A,ts-order-service,100,ts-order-other-mongo_energy,2024-08-28 15:17:34.182603,2024-08-28 15:17:35.280755,0.0,730.09375,0 days 00:00:01.098152
svm,scenario_A,ts-order-service,100,ts-order-other-mongo_energy,2024-08-28 15:17:36.243694,2024-08-28 15:17:37.601609,0.0,729.69140625,0 days 00:00:01.357915
BIRCH,scenario_A,ts-order-service,100,ts-order-other-service_energy,2024-08-28 15:17:37.601609,2024-08-28 15:17:38.625985,0.0,729.69140625,0 days 00:00:01.024376
iforest,scenario_A,ts-order-service,100,ts-order-other-service_energy,2024-08-28 15:17:39.080254,2024-08-28 15:17:40.176033,0.0,731.921875,0 days 00:00:01.095779
knn,scenario_A,ts-order-service,100,ts-order-other-service_energy,2024-08-28 15:17:40.691175,2024-08-28 15:17:41.857909,0.0,729.921875,0 days 00:00:01.166734
lof,scenario_A,ts-order-service,100,ts-order-other-service_energy,2024-08-28 15:17:42.306088,2024-08-28 15:17:43.377000,0.0,730.19921875,0 days 00:00:01.070912
svm,scenario_A,ts-order-service,100,ts-order-other-service_energy,2024-08-28 15:17:43.837718,2024-08-28 15:17:45.186566,0.0,729.796875,0 days 00:00:01.348848
BIRCH,scenario_A,ts-order-service,100,ts-order-service_energy,2024-08-28 15:17:45.186566,2024-08-28 15:17:46.239017,0.0,729.796875,0 days 00:00:01.052451
iforest,scenario_A,ts-order-service,100,ts-order-service_energy,2024-08-28 15:17:46.750747,2024-08-28 15:17:47.836754,0.0,731.37890625,0 days 00:00:01.086007
knn,scenario_A,ts-order-service,100,ts-order-service_energy,2024-08-28 15:17:48.253205,2024-08-28 15:17:49.615977,0.0,730.12890625,0 days 00:00:01.362772
lof,scenario_A,ts-order-service,100,ts-order-service_energy,2024-08-28 15:17:50.582994,2024-08-28 15:17:51.670001,0.0,730.40625,0 days 00:00:01.087007
svm,scenario_A,ts-order-service,100,ts-order-service_energy,2024-08-28 15:17:52.167878,2024-08-28 15:17:53.478809,0.0,730.00390625,0 days 00:00:01.310931
BIRCH,scenario_A,ts-order-service,100,ts-payment-mongo_energy,2024-08-28 15:17:53.495566,2024-08-28 15:17:54.535489,0.0,730.078125,0 days 00:00:01.039923
iforest,scenario_A,ts-order-service,100,ts-payment-mongo_energy,2024-08-28 15:17:55.160738,2024-08-28 15:17:56.259677,0.0,731.96484375,0 days 00:00:01.098939
knn,scenario_A,ts-order-service,100,ts-payment-mongo_energy,2024-08-28 15:17:56.697483,2024-08-28 15:17:57.844101,0.0,730.46484375,0 days 00:00:01.146618
lof,scenario_A,ts-order-service,100,ts-payment-mongo_energy,2024-08-28 15:17:58.257303,2024-08-28 15:17:59.338420,1.6,730.8671875,0 days 00:00:01.081117
svm,scenario_A,ts-order-service,100,ts-payment-mongo_energy,2024-08-28 15:17:59.740692,2024-08-28 15:18:01.121776,0.0,730.46875,0 days 00:00:01.381084
BIRCH,scenario_A,ts-order-service,100,ts-payment-service_energy,2024-08-28 15:18:01.121776,2024-08-28 15:18:02.154706,0.0,730.46875,0 days 00:00:01.032930
iforest,scenario_A,ts-order-service,100,ts-payment-service_energy,2024-08-28 15:18:02.620993,2024-08-28 15:18:03.736319,0.0,731.73828125,0 days 00:00:01.115326
knn,scenario_A,ts-order-service,100,ts-payment-service_energy,2024-08-28 15:18:04.369371,2024-08-28 15:18:05.518037,0.0,730.48828125,0 days 00:00:01.148666
lof,scenario_A,ts-order-service,100,ts-payment-service_energy,2024-08-28 15:18:06.016631,2024-08-28 15:18:07.100792,0.0,730.890625,0 days 00:00:01.084161
svm,scenario_A,ts-order-service,100,ts-payment-service_energy,2024-08-28 15:18:07.532551,2024-08-28 15:18:08.847744,0.0,730.61328125,0 days 00:00:01.315193
BIRCH,scenario_A,ts-order-service,100,ts-preserve-other-service_energy,2024-08-28 15:18:08.865073,2024-08-28 15:18:09.899710,0.0,730.61328125,0 days 00:00:01.034637
iforest,scenario_A,ts-order-service,100,ts-preserve-other-service_energy,2024-08-28 15:18:10.467745,2024-08-28 15:18:11.562885,0.0,731.60546875,0 days 00:00:01.095140
knn,scenario_A,ts-order-service,100,ts-preserve-other-service_energy,2024-08-28 15:18:12.012615,2024-08-28 15:18:13.164082,0.0,730.60546875,0 days 00:00:01.151467
lof,scenario_A,ts-order-service,100,ts-preserve-other-service_energy,2024-08-28 15:18:13.560462,2024-08-28 15:18:14.646216,0.0,730.8828125,0 days 00:00:01.085754
svm,scenario_A,ts-order-service,100,ts-preserve-other-service_energy,2024-08-28 15:18:15.291705,2024-08-28 15:18:16.590397,0.0,730.35546875,0 days 00:00:01.298692
BIRCH,scenario_A,ts-order-service,100,ts-preserve-service_energy,2024-08-28 15:18:16.607131,2024-08-28 15:18:17.657354,0.0,730.35546875,0 days 00:00:01.050223
iforest,scenario_A,ts-order-service,100,ts-preserve-service_energy,2024-08-28 15:18:18.254105,2024-08-28 15:18:19.354151,0.0,731.90625,0 days 00:00:01.100046
knn,scenario_A,ts-order-service,100,ts-preserve-service_energy,2024-08-28 15:18:19.758369,2024-08-28 15:18:21.281132,3.1,730.40625,0 days 00:00:01.522763
lof,scenario_A,ts-order-service,100,ts-preserve-service_energy,2024-08-28 15:18:22.039108,2024-08-28 15:18:23.132461,0.0,730.80859375,0 days 00:00:01.093353
svm,scenario_A,ts-order-service,100,ts-preserve-service_energy,2024-08-28 15:18:23.766980,2024-08-28 15:18:25.332648,0.0,730.40625,0 days 00:00:01.565668
BIRCH,scenario_A,ts-order-service,100,ts-price-mongo_energy,2024-08-28 15:18:25.332648,2024-08-28 15:18:26.381557,0.0,730.40625,0 days 00:00:01.048909
iforest,scenario_A,ts-order-service,100,ts-price-mongo_energy,2024-08-28 15:18:27.119448,2024-08-28 15:18:28.229547,0.0,732.7421875,0 days 00:00:01.110099
knn,scenario_A,ts-order-service,100,ts-price-mongo_energy,2024-08-28 15:18:28.908045,2024-08-28 15:18:30.140935,1.6,730.7421875,0 days 00:00:01.232890
lof,scenario_A,ts-order-service,100,ts-price-mongo_energy,2024-08-28 15:18:30.999243,2024-08-28 15:18:32.100077,0.0,731.14453125,0 days 00:00:01.100834
svm,scenario_A,ts-order-service,100,ts-price-mongo_energy,2024-08-28 15:18:32.961091,2024-08-28 15:18:34.573743,0.0,730.74609375,0 days 00:00:01.612652
BIRCH,scenario_A,ts-order-service,100,ts-price-service_energy,2024-08-28 15:18:34.575309,2024-08-28 15:18:35.630210,0.0,730.74609375,0 days 00:00:01.054901
iforest,scenario_A,ts-order-service,100,ts-price-service_energy,2024-08-28 15:18:36.400266,2024-08-28 15:18:37.525826,1.6,732.5625,0 days 00:00:01.125560
knn,scenario_A,ts-order-service,100,ts-price-service_energy,2024-08-28 15:18:38.404286,2024-08-28 15:18:39.842678,0.0,730.6875,0 days 00:00:01.438392
lof,scenario_A,ts-order-service,100,ts-price-service_energy,2024-08-28 15:18:40.535240,2024-08-28 15:18:41.637813,0.0,730.96484375,0 days 00:00:01.102573
svm,scenario_A,ts-order-service,100,ts-price-service_energy,2024-08-28 15:18:42.312788,2024-08-28 15:18:43.881770,0.0,730.8125,0 days 00:00:01.568982
BIRCH,scenario_A,ts-order-service,100,ts-rebook-mongo_energy,2024-08-28 15:18:43.881770,2024-08-28 15:18:44.947522,1.6,730.8125,0 days 00:00:01.065752
iforest,scenario_A,ts-order-service,100,ts-rebook-mongo_energy,2024-08-28 15:18:45.652438,2024-08-28 15:18:46.774332,0.0,732.75390625,0 days 00:00:01.121894
knn,scenario_A,ts-order-service,100,ts-rebook-mongo_energy,2024-08-28 15:18:47.634018,2024-08-28 15:18:48.886714,0.0,731.50390625,0 days 00:00:01.252696
lof,scenario_A,ts-order-service,100,ts-rebook-mongo_energy,2024-08-28 15:18:49.514201,2024-08-28 15:18:50.615036,0.0,731.78125,0 days 00:00:01.100835
svm,scenario_A,ts-order-service,100,ts-rebook-mongo_energy,2024-08-28 15:18:51.275928,2024-08-28 15:18:52.839834,0.0,731.37890625,0 days 00:00:01.563906
BIRCH,scenario_A,ts-order-service,100,ts-rebook-service_energy,2024-08-28 15:18:52.839834,2024-08-28 15:18:53.891034,0.0,731.4453125,0 days 00:00:01.051200
iforest,scenario_A,ts-order-service,100,ts-rebook-service_energy,2024-08-28 15:18:54.557208,2024-08-28 15:18:55.739431,0.0,732.76953125,0 days 00:00:01.182223
knn,scenario_A,ts-order-service,100,ts-rebook-service_energy,2024-08-28 15:18:56.305390,2024-08-28 15:18:57.601850,0.0,731.26953125,0 days 00:00:01.296460
lof,scenario_A,ts-order-service,100,ts-rebook-service_energy,2024-08-28 15:18:58.319835,2024-08-28 15:18:59.461288,0.0,731.546875,0 days 00:00:01.141453
svm,scenario_A,ts-order-service,100,ts-rebook-service_energy,2024-08-28 15:19:00.601983,2024-08-28 15:19:02.147340,0.0,731.15234375,0 days 00:00:01.545357
BIRCH,scenario_A,ts-order-service,100,ts-route-mongo_energy,2024-08-28 15:19:02.147674,2024-08-28 15:19:03.189139,0.0,731.15234375,0 days 00:00:01.041465
iforest,scenario_A,ts-order-service,100,ts-route-mongo_energy,2024-08-28 15:19:03.848116,2024-08-28 15:19:05.062332,0.0,732.578125,0 days 00:00:01.214216
knn,scenario_A,ts-order-service,100,ts-route-mongo_energy,2024-08-28 15:19:05.812362,2024-08-28 15:19:07.093517,0.0,731.203125,0 days 00:00:01.281155
lof,scenario_A,ts-order-service,100,ts-route-mongo_energy,2024-08-28 15:19:07.671597,2024-08-28 15:19:08.765458,0.0,731.60546875,0 days 00:00:01.093861
svm,scenario_A,ts-order-service,100,ts-route-mongo_energy,2024-08-28 15:19:09.441415,2024-08-28 15:19:11.073122,0.0,731.21484375,0 days 00:00:01.631707
BIRCH,scenario_A,ts-order-service,100,ts-route-plan-service_energy,2024-08-28 15:19:11.073122,2024-08-28 15:19:12.112203,0.0,731.23046875,0 days 00:00:01.039081
iforest,scenario_A,ts-order-service,100,ts-route-plan-service_energy,2024-08-28 15:19:12.788022,2024-08-28 15:19:13.939583,1.5,732.62109375,0 days 00:00:01.151561
knn,scenario_A,ts-order-service,100,ts-route-plan-service_energy,2024-08-28 15:19:14.535787,2024-08-28 15:19:15.843302,0.0,731.25,0 days 00:00:01.307515
lof,scenario_A,ts-order-service,100,ts-route-plan-service_energy,2024-08-28 15:19:16.834922,2024-08-28 15:19:17.952608,0.0,731.52734375,0 days 00:00:01.117686
svm,scenario_A,ts-order-service,100,ts-route-plan-service_energy,2024-08-28 15:19:18.494234,2024-08-28 15:19:20.033495,0.0,731.22265625,0 days 00:00:01.539261
BIRCH,scenario_A,ts-order-service,100,ts-route-service_energy,2024-08-28 15:19:20.037058,2024-08-28 15:19:21.072459,0.0,731.22265625,0 days 00:00:01.035401
iforest,scenario_A,ts-order-service,100,ts-route-service_energy,2024-08-28 15:19:21.867543,2024-08-28 15:19:22.995557,0.0,732.265625,0 days 00:00:01.128014
knn,scenario_A,ts-order-service,100,ts-route-service_energy,2024-08-28 15:19:23.637218,2024-08-28 15:19:25.108474,1.6,731.35546875,0 days 00:00:01.471256
lof,scenario_A,ts-order-service,100,ts-route-service_energy,2024-08-28 15:19:25.541374,2024-08-28 15:19:26.647407,0.0,731.765625,0 days 00:00:01.106033
svm,scenario_A,ts-order-service,100,ts-route-service_energy,2024-08-28 15:19:27.553098,2024-08-28 15:19:28.901268,1.6,731.36328125,0 days 00:00:01.348170
BIRCH,scenario_A,ts-order-service,100,ts-seat-service_energy,2024-08-28 15:19:28.906160,2024-08-28 15:19:29.938431,0.0,731.36328125,0 days 00:00:01.032271
iforest,scenario_A,ts-order-service,100,ts-seat-service_energy,2024-08-28 15:19:30.421422,2024-08-28 15:19:31.537031,0.0,733.8125,0 days 00:00:01.115609
knn,scenario_A,ts-order-service,100,ts-seat-service_energy,2024-08-28 15:19:32.502676,2024-08-28 15:19:33.868471,0.0,731.8125,0 days 00:00:01.365795
lof,scenario_A,ts-order-service,100,ts-seat-service_energy,2024-08-28 15:19:34.890941,2024-08-28 15:19:36.040451,0.0,732.08984375,0 days 00:00:01.149510
svm,scenario_A,ts-order-service,100,ts-seat-service_energy,2024-08-28 15:19:37.065451,2024-08-28 15:19:38.380905,0.0,731.4375,0 days 00:00:01.315454
BIRCH,scenario_A,ts-order-service,100,ts-security-mongo_energy,2024-08-28 15:19:38.380905,2024-08-28 15:19:39.433660,0.0,731.4375,0 days 00:00:01.052755
iforest,scenario_A,ts-order-service,100,ts-security-mongo_energy,2024-08-28 15:19:39.949244,2024-08-28 15:19:41.076885,0.0,733.171875,0 days 00:00:01.127641
knn,scenario_A,ts-order-service,100,ts-security-mongo_energy,2024-08-28 15:19:41.511246,2024-08-28 15:19:42.679763,0.0,731.9921875,0 days 00:00:01.168517
lof,scenario_A,ts-order-service,100,ts-security-mongo_energy,2024-08-28 15:19:43.160939,2024-08-28 15:19:44.280843,0.0,732.26953125,0 days 00:00:01.119904
svm,scenario_A,ts-order-service,100,ts-security-mongo_energy,2024-08-28 15:19:45.290617,2024-08-28 15:19:46.591904,0.0,731.9921875,0 days 00:00:01.301287
BIRCH,scenario_A,ts-order-service,100,ts-security-service_energy,2024-08-28 15:19:46.606383,2024-08-28 15:19:47.643418,0.0,731.9921875,0 days 00:00:01.037035
iforest,scenario_A,ts-order-service,100,ts-security-service_energy,2024-08-28 15:19:48.235298,2024-08-28 15:19:49.340677,0.0,732.83984375,0 days 00:00:01.105379
knn,scenario_A,ts-order-service,100,ts-security-service_energy,2024-08-28 15:19:49.836537,2024-08-28 15:19:51.000498,0.0,731.96484375,0 days 00:00:01.163961
lof,scenario_A,ts-order-service,100,ts-security-service_energy,2024-08-28 15:19:51.402882,2024-08-28 15:19:52.495365,0.0,732.2421875,0 days 00:00:01.092483
svm,scenario_A,ts-order-service,100,ts-security-service_energy,2024-08-28 15:19:52.954170,2024-08-28 15:19:54.354539,0.0,731.96484375,0 days 00:00:01.400369
BIRCH,scenario_A,ts-order-service,100,ts-station-mongo_energy,2024-08-28 15:19:54.356540,2024-08-28 15:19:55.418209,0.0,732.03125,0 days 00:00:01.061669
iforest,scenario_A,ts-order-service,100,ts-station-mongo_energy,2024-08-28 15:19:56.362855,2024-08-28 15:19:57.539466,0.0,733.69921875,0 days 00:00:01.176611
knn,scenario_A,ts-order-service,100,ts-station-mongo_energy,2024-08-28 15:19:58.262809,2024-08-28 15:19:59.867626,0.0,732.07421875,0 days 00:00:01.604817
lof,scenario_A,ts-order-service,100,ts-station-mongo_energy,2024-08-28 15:20:01.003017,2024-08-28 15:20:02.181875,0.0,732.62890625,0 days 00:00:01.178858
svm,scenario_A,ts-order-service,100,ts-station-mongo_energy,2024-08-28 15:20:03.074623,2024-08-28 15:20:04.678272,0.0,732.32421875,0 days 00:00:01.603649
BIRCH,scenario_A,ts-order-service,100,ts-station-service_energy,2024-08-28 15:20:04.678272,2024-08-28 15:20:05.739398,0.0,732.32421875,0 days 00:00:01.061126
iforest,scenario_A,ts-order-service,100,ts-station-service_energy,2024-08-28 15:20:06.608233,2024-08-28 15:20:07.731125,0.0,733.96484375,0 days 00:00:01.122892
knn,scenario_A,ts-order-service,100,ts-station-service_energy,2024-08-28 15:20:08.273879,2024-08-28 15:20:09.412907,0.0,732.21484375,0 days 00:00:01.139028
lof,scenario_A,ts-order-service,100,ts-station-service_energy,2024-08-28 15:20:09.825830,2024-08-28 15:20:10.904093,0.0,732.6171875,0 days 00:00:01.078263
svm,scenario_A,ts-order-service,100,ts-station-service_energy,2024-08-28 15:20:11.331142,2024-08-28 15:20:12.639980,0.0,732.2265625,0 days 00:00:01.308838
BIRCH,scenario_A,ts-order-service,100,ts-ticket-office-mongo_energy,2024-08-28 15:20:12.648497,2024-08-28 15:20:13.688121,0.0,732.2265625,0 days 00:00:01.039624
iforest,scenario_A,ts-order-service,100,ts-ticket-office-mongo_energy,2024-08-28 15:20:14.152760,2024-08-28 15:20:15.582216,0.0,733.6953125,0 days 00:00:01.429456
knn,scenario_A,ts-order-service,100,ts-ticket-office-mongo_energy,2024-08-28 15:20:16.000835,2024-08-28 15:20:17.184220,0.0,732.4453125,0 days 00:00:01.183385
lof,scenario_A,ts-order-service,100,ts-ticket-office-mongo_energy,2024-08-28 15:20:17.649527,2024-08-28 15:20:18.745967,0.0,732.84765625,0 days 00:00:01.096440
svm,scenario_A,ts-order-service,100,ts-ticket-office-mongo_energy,2024-08-28 15:20:19.213995,2024-08-28 15:20:20.671581,0.0,732.1953125,0 days 00:00:01.457586
BIRCH,scenario_A,ts-order-service,100,ts-ticket-office-service_energy,2024-08-28 15:20:20.677559,2024-08-28 15:20:21.719107,0.0,732.1953125,0 days 00:00:01.041548
iforest,scenario_A,ts-order-service,100,ts-ticket-office-service_energy,2024-08-28 15:20:22.382559,2024-08-28 15:20:23.456485,1.6,731.92578125,0 days 00:00:01.073926
knn,scenario_A,ts-order-service,100,ts-ticket-office-service_energy,2024-08-28 15:20:23.863133,2024-08-28 15:20:25.024743,0.0,732.16796875,0 days 00:00:01.161610
lof,scenario_A,ts-order-service,100,ts-ticket-office-service_energy,2024-08-28 15:20:25.447424,2024-08-28 15:20:26.596108,0.0,732.5703125,0 days 00:00:01.148684
svm,scenario_A,ts-order-service,100,ts-ticket-office-service_energy,2024-08-28 15:20:27.532253,2024-08-28 15:20:28.828673,0.0,732.1796875,0 days 00:00:01.296420
BIRCH,scenario_A,ts-order-service,100,ts-ticketinfo-service_energy,2024-08-28 15:20:28.832229,2024-08-28 15:20:29.860523,0.0,732.1796875,0 days 00:00:01.028294
iforest,scenario_A,ts-order-service,100,ts-ticketinfo-service_energy,2024-08-28 15:20:30.381164,2024-08-28 15:20:31.481048,0.0,733.3984375,0 days 00:00:01.099884
knn,scenario_A,ts-order-service,100,ts-ticketinfo-service_energy,2024-08-28 15:20:32.033929,2024-08-28 15:20:33.199687,0.0,732.453125,0 days 00:00:01.165758
lof,scenario_A,ts-order-service,100,ts-ticketinfo-service_energy,2024-08-28 15:20:33.663513,2024-08-28 15:20:34.760917,0.0,732.73046875,0 days 00:00:01.097404
svm,scenario_A,ts-order-service,100,ts-ticketinfo-service_energy,2024-08-28 15:20:35.244451,2024-08-28 15:20:36.829682,0.0,732.328125,0 days 00:00:01.585231
BIRCH,scenario_A,ts-order-service,100,ts-train-mongo_energy,2024-08-28 15:20:36.831433,2024-08-28 15:20:37.878185,0.0,732.328125,0 days 00:00:01.046752
iforest,scenario_A,ts-order-service,100,ts-train-mongo_energy,2024-08-28 15:20:38.675783,2024-08-28 15:20:39.900150,0.0,734.25,0 days 00:00:01.224367
knn,scenario_A,ts-order-service,100,ts-train-mongo_energy,2024-08-28 15:20:41.330271,2024-08-28 15:20:42.767729,0.0,732.63671875,0 days 00:00:01.437458
lof,scenario_A,ts-order-service,100,ts-train-mongo_energy,2024-08-28 15:20:43.453821,2024-08-28 15:20:44.570101,0.0,732.91796875,0 days 00:00:01.116280
svm,scenario_A,ts-order-service,100,ts-train-mongo_energy,2024-08-28 15:20:45.355764,2024-08-28 15:20:46.942112,0.0,732.52734375,0 days 00:00:01.586348
BIRCH,scenario_A,ts-order-service,100,ts-train-service_energy,2024-08-28 15:20:46.942112,2024-08-28 15:20:47.983102,0.0,732.53125,0 days 00:00:01.040990
iforest,scenario_A,ts-order-service,100,ts-train-service_energy,2024-08-28 15:20:48.615838,2024-08-28 15:20:49.748084,0.0,734.1953125,0 days 00:00:01.132246
knn,scenario_A,ts-order-service,100,ts-train-service_energy,2024-08-28 15:20:50.240968,2024-08-28 15:20:51.420075,0.0,732.8203125,0 days 00:00:01.179107
