__run_id,__done,scenario,service_stressed,user_load,repetition_id,front-end_avg_cpu,catalogue_avg_cpu,catalogue-db_avg_cpu,carts_avg_cpu,carts-db_avg_cpu,orders_avg_cpu,orders-db_avg_cpu,shipping_avg_cpu,queue-master_avg_cpu,rabbitmq_avg_cpu,payment_avg_cpu,user_avg_cpu,user-db_avg_cpu,front-end_avg_mem,catalogue_avg_mem,catalogue-db_avg_mem,carts_avg_mem,carts-db_avg_mem,orders_avg_mem,orders-db_avg_mem,shipping_avg_mem,queue-master_avg_mem,rabbitmq_avg_mem,payment_avg_mem,user_avg_mem,user-db_avg_mem,front-end_avg_mem_rss,catalogue_avg_mem_rss,catalogue-db_avg_mem_rss,carts_avg_mem_rss,carts-db_avg_mem_rss,orders_avg_mem_rss,orders-db_avg_mem_rss,shipping_avg_mem_rss,queue-master_avg_mem_rss,rabbitmq_avg_mem_rss,payment_avg_mem_rss,user_avg_mem_rss,user-db_avg_mem_rss,front-end_avg_mem_cache,catalogue_avg_mem_cache,catalogue-db_avg_mem_cache,carts_avg_mem_cache,carts-db_avg_mem_cache,orders_avg_mem_cache,orders-db_avg_mem_cache,shipping_avg_mem_cache,queue-master_avg_mem_cache,rabbitmq_avg_mem_cache,payment_avg_mem_cache,user_avg_mem_cache,user-db_avg_mem_cache,front-end_avg_disk,catalogue_avg_disk,catalogue-db_avg_disk,carts_avg_disk,carts-db_avg_disk,orders_avg_disk,orders-db_avg_disk,shipping_avg_disk,queue-master_avg_disk,rabbitmq_avg_disk,payment_avg_disk,user_avg_disk,user-db_avg_disk,front-end_avg_power,catalogue_avg_power,catalogue-db_avg_power,carts_avg_power,carts-db_avg_power,orders_avg_power,orders-db_avg_power,shipping_avg_power,queue-master_avg_power,rabbitmq_avg_power,payment_avg_power,user_avg_power,user-db_avg_power
run_145,DONE,scenario_B,orders,100,26,0.251,0.047,0.038,0.517,0.216,2.764,0.005,0.005,0.004,0.073,0.005,0.057,0.028,6723256.339,736602.349,16112256.154,35613906.233,12335418.834,203938802.551,9836836.412,16211043.964,30417117.722,10347631.688,290802.25,1045630.293,2020467.972,4660819.9,7860.836,1963533.138,26574068.276,2298230.548,127911747.221,160.681,4708404.382,4913087.16,7151784.341,2015.598,7819.024,109448.584,0.0,0.0,0.0,0.0,167.478,61804670.946,343898.532,0.0,0.0,0.0,0.0,0.0,86.855,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.070691213,0.012225817,0.010180178,0.16965052,0.060010011,0.729356777,0.001394721,0.001650666,0.001250843,0.02129067,0.001810243,0.017090228,0.007663236
run_227,DONE,scenario_B,front-end,1000,18,3.305,0.477,0.298,2.53,1.54,0.55,0.004,0.004,0.004,0.06,0.019,0.336,0.138,168583454.01,1178423.673,21633991.725,22632802.588,10839346.98,42317936.848,5932695.696,13157878.635,30643365.561,11687972.92,160774.61,1272657.586,2202884.048,80817431.238,11880.794,15082592.991,6719111.257,3091507.685,32216089.963,255.425,4859814.946,10440504.304,8540672.111,1974.379,19511.518,1667353.996,61841668.445,0.0,0.0,0.0,345682.496,0.0,345352.043,0.0,0.0,0.0,0.0,0.0,115.881,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.039487501,0.146543068,0.097554703,0.854239449,0.528435532,0.217425606,0.001462948,0.001559455,0.001555092,0.015487335,0.005442292,0.099186845,0.043222539
run_200,DONE,scenario_B,front-end,100,21,2.534,0.047,0.038,0.493,0.196,0.173,0.005,0.004,0.004,0.072,0.005,0.056,0.028,176000149.41,854715.256,18159988.871,43433614.755,13366045.023,44697365.068,7111500.748,19445727.987,54170395.786,10313844.532,283859.234,1112626.371,2462199.952,77297736.604,5260.374,4571.676,23723870.801,2756136.157,39952052.952,294.363,5192835.5,4741642.007,6721600.884,699.72,8103.85,109358.094,59599463.115,0.0,0.0,0.0,342980.779,0.0,79.192,0.0,0.0,0.0,0.0,0.0,92.733,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.662418628,0.01226548,0.010744923,0.150078171,0.05357122,0.055528054,0.001526846,0.001632059,0.001120531,0.017725437,0.001688555,0.014460214,0.008359838
run_189,DONE,scenario_B,front-end,100,10,2.496,0.047,0.038,0.473,0.184,0.171,0.005,0.005,0.004,0.073,0.005,0.056,0.028,183330653.192,873908.366,15405196.498,38560079.95,12298992.281,47480620.702,8901034.836,17824780.368,54279457.087,11709796.813,216163.132,1079437.945,2089857.842,82600857.231,5550.988,603297.112,22783552.496,2825219.19,42093242.804,370.421,4580776.105,7094507.435,7840477.197,678.076,9465.333,147418.752,66475559.749,0.0,0.0,0.0,343573.501,0.0,75.393,0.0,0.0,0.0,0.0,0.0,90.102,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.618213718,0.012781438,0.009507027,0.145374728,0.04756843,0.054819611,0.001335822,0.001473891,0.001190779,0.016013813,0.001636634,0.014086735,0.006826665
run_210,DONE,scenario_B,front-end,1000,1,3.282,0.475,0.3,2.53,1.55,0.547,0.004,0.004,0.004,0.056,0.019,0.333,0.138,163205742.514,1130079.619,22333488.083,30570600.802,8710777.171,39941936.873,4856972.239,17182310.277,25838362.422,9798215.003,75928.416,1263341.535,1864942.883,100358813.152,11590.092,14438699.703,10865108.807,2492748.472,34590581.765,451.298,4968461.916,7896685.585,7246960.039,2816.939,16858.856,1413898.817,38519624.086,0.0,0.0,0.0,309957.126,0.0,82.182,0.0,0.0,0.0,0.0,0.0,119.419,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.04185851,0.156899947,0.096249271,0.865746292,0.497629208,0.214089063,0.001515108,0.001314731,0.001262384,0.017507738,0.006416258,0.107762362,0.047917058
run_54,DONE,scenario_A,orders,1000,25,0.636,0.361,0.241,0.253,0.04,2.563,0.005,0.004,0.004,0.069,0.002,0.071,0.032,8346993.437,1219466.075,22817766.153,38079328.996,2923071.528,215130221.909,7908398.409,20007481.108,43321815.13,7284079.077,543129.735,926023.628,1195537.038,7267155.6,8831.402,15126269.203,29507476.621,137570.563,38641287.261,221.303,6345532.467,4912065.109,6451560.535,20664.982,5110.54,113597.234,0.0,0.0,0.0,0.0,351758.94,70433344.878,360913.2,0.0,0.0,0.0,0.0,0.0,87.837,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.182242197,0.10383978,0.063709384,0.08269796,0.01210777,0.734277401,0.001483399,0.001386009,0.001378299,0.016249664,0.000763338,0.021398846,0.009633387
run_23,DONE,scenario_A,orders,100,24,0.132,0.031,0.024,0.07,0.01,2.577,0.005,0.005,0.004,0.076,0.002,0.01,0.009,5679603.501,1046105.199,13191196.341,39723963.167,8796254.11,224568368.603,10228011.571,15370518.976,54155666.669,9592766.049,314607.567,882605.249,2642355.525,5312732.645,2700.762,717638.555,25594709.609,2496.969,36578645.637,223.357,5877581.333,4828610.729,6016921.778,2418.349,4181.762,1354.986,0.0,0.0,0.0,0.0,342492.764,75105526.667,346772.591,0.0,0.0,0.0,0.0,0.0,307.973,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.039610425,0.008190449,0.007039417,0.02190916,0.002920382,0.705798394,0.001503229,0.001509845,0.001311055,0.019795878,0.000708133,0.003115924,0.002347096
run_78,DONE,scenario_A,front-end,100,19,2.332,0.03,0.024,0.069,0.01,0.005,0.005,0.004,0.004,0.072,0.002,0.01,0.009,174145668.28,821951.996,16903047.779,45238274.233,10264087.595,13339037.965,10682095.861,21183718.343,81455761.666,10635717.871,255261.661,895381.702,2476164.764,64230207.795,4960.794,1303235.036,32300796.103,2557.634,5221018.765,390.504,6514095.169,4820440.63,7647738.396,19591.542,6834.584,2055.71,51580124.295,0.0,0.0,0.0,119.758,0.0,79.43,0.0,0.0,0.0,0.0,0.0,85.408,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.591108173,0.007842557,0.006233096,0.022062159,0.002932305,0.001540338,0.001719858,0.001381269,0.001537951,0.014952484,0.000680078,0.003262631,0.002603276
run_137,DONE,scenario_B,orders,100,18,0.248,0.047,0.038,0.506,0.197,2.746,0.005,0.004,0.004,0.071,0.005,0.056,0.028,5812347.962,794434.423,14033871.069,39622704.267,11961861.488,203107223.493,8667958.111,20462404.281,58672438.637,12194954.28,290850.994,878518.793,1567929.334,5832768.28,6389.848,1945324.894,21930359.899,2747395.782,106873105.579,162.397,4580376.601,4727510.577,5714092.607,1349.062,5789.949,199130.923,0.0,0.0,0.0,0.0,344927.159,74409869.424,344582.385,0.0,0.0,0.0,0.0,0.0,85.746,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.056383423,0.012927207,0.010258142,0.146216827,0.051014702,0.765239241,0.001384543,0.001485602,0.001512503,0.017380342,0.001559379,0.015746008,0.007959557
run_63,DONE,scenario_A,front-end,100,4,2.366,0.03,0.024,0.07,0.01,0.005,0.005,0.004,0.004,0.073,0.002,0.01,0.009,166831045.972,835217.931,17008864.962,50527045.424,10803786.041,11936128.776,9473384.272,18261813.597,85333673.141,11582440.734,299032.537,820594.258,2470662.912,88518645.339,7874.775,1833542.762,33450998.14,2274.814,5485569.505,434.005,4842529.096,5177305.584,6510862.73,20220.731,2731.55,1353.905,60208292.451,0.0,0.0,0.0,119.759,0.0,79.766,0.0,0.0,0.0,0.0,0.0,86.595,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.591157476,0.008255961,0.006476792,0.02455611,0.003103428,0.001631965,0.001479308,0.001458765,0.001398785,0.01645128,0.000699655,0.003342916,0.002658166
run_228,DONE,scenario_B,front-end,1000,19,3.25,0.466,0.288,2.817,1.776,0.546,0.004,0.004,0.003,0.057,0.018,0.324,0.136,159612805.087,1338548.639,20828973.871,14944436.448,10228607.08,47504115.483,3844242.846,13879687.517,44457736.297,9246866.684,345554.971,948396.239,2016840.308,85728681.057,9944.77,15431390.18,10536451.164,2606091.119,35872177.005,387.0,4626708.96,5631348.005,7580573.743,2716.665,16892.436,1553458.576,48746194.562,0.0,0.0,0.0,226.771,0.0,375575.568,0.0,0.0,0.0,0.0,0.0,111.824,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.109464821,0.152661262,0.095697542,0.982160988,0.641504603,0.202061874,0.001502455,0.001503892,0.001243435,0.016148619,0.00648208,0.091763037,0.039098965
run_36,DONE,scenario_A,orders,1000,7,0.647,0.365,0.244,0.25,0.043,2.595,0.005,0.004,0.004,0.067,0.002,0.073,0.033,9034852.197,1129301.788,23042462.862,45328913.936,4340584.504,180236639.998,5833887.171,18421758.712,36481452.891,10601412.795,392221.212,1043847.741,1033932.692,7986059.932,9266.544,18854089.844,30190430.962,133723.358,30737139.34,338.434,3521805.74,10205423.502,8911340.472,21082.966,7093.354,129855.306,0.0,0.0,0.0,0.0,344207.451,64058426.88,312642.033,0.0,0.0,0.0,0.0,0.0,92.481,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.181725788,0.100836156,0.069418423,0.092205532,0.013356362,0.645606013,0.001323597,0.001408838,0.001580851,0.017325904,0.000672733,0.023849046,0.010009169
run_170,DONE,scenario_B,orders,1000,21,1.012,0.482,0.305,2.556,1.56,3.14,0.004,0.005,0.004,0.057,0.018,0.335,0.141,9824197.594,1283372.556,19588955.385,27526627.397,9950426.686,206252135.733,5966831.85,13838578.887,33709316.275,9048735.066,200843.882,1173345.508,1919455.246,10339655.783,10561.663,18675533.567,14388468.113,2872064.297,106849027.917,257.486,4113463.964,4812576.47,7432332.572,1084.86,13320.542,1693306.821,0.0,0.0,0.0,0.0,346703.96,71330018.262,345556.487,0.0,0.0,0.0,0.0,0.0,353.363,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.355872026,0.154996749,0.084978941,0.762732058,0.496517421,0.976535274,0.001433353,0.001909755,0.001514235,0.014995625,0.005964294,0.112189155,0.045706107
run_0,DONE,scenario_A,orders,100,1,0.133,0.031,0.024,0.065,0.01,2.605,0.005,0.005,0.005,0.079,0.002,0.01,0.009,6249553.688,1041355.211,17073269.544,42293499.698,9913347.587,204743394.92,10270196.346,22789423.307,73354423.39,10305712.467,394596.22,747545.467,2988568.816,6320749.176,3770.766,1308086.511,31228151.807,5364.904,25921159.06,228.568,5155187.846,10403732.629,7639066.314,21942.395,1092.266,2269.565,0.0,0.0,0.0,0.0,343712.371,73293567.405,344314.731,0.0,0.0,0.0,0.0,0.0,80.446,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.037063651,0.007447605,0.006832071,0.017217664,0.00287784,0.690259538,0.001441179,0.001410572,0.001447941,0.020532431,0.000679073,0.002785309,0.002263106
run_64,DONE,scenario_A,front-end,100,5,2.355,0.03,0.024,0.071,0.011,0.006,0.006,0.004,0.01,0.069,0.002,0.01,0.009,177005689.923,1031795.152,19025251.631,48835206.531,11369773.051,14461966.506,10238151.443,15470436.021,75095339.046,10376233.086,202028.68,1035803.867,2499650.605,83894515.054,3849.091,1310228.652,30700503.588,5258.658,5335749.063,451.745,2543474.733,4750031.487,3862683.603,240.662,4385.115,1954.551,41606437.723,0.0,0.0,0.0,122.091,0.0,79.316,0.0,0.0,0.0,0.0,0.0,86.913,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.626862037,0.007895437,0.005199051,0.020695625,0.003013174,0.001997981,0.001574946,0.001338764,0.004602937,0.015786195,0.000723412,0.00283974,0.00271944
run_92,DONE,scenario_A,front-end,1000,3,2.907,0.349,0.229,0.241,0.039,0.005,0.005,0.005,0.004,0.065,0.002,0.07,0.032,185104497.825,1394035.841,24677555.277,39988006.355,4235955.815,11655940.209,7487553.066,14054224.403,47138914.263,10394411.162,488493.5,1000946.866,703689.247,82122182.384,8953.31,14872747.486,27556495.311,12423.984,5012720.176,427.913,5831708.268,1878.51,8322301.357,1775.87,5383.291,202922.743,65642887.887,0.0,0.0,0.0,343888.22,0.0,80.391,0.0,0.0,0.0,0.0,0.0,94.124,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.809324995,0.099261652,0.064588477,0.078589857,0.010290696,0.001570875,0.001556818,0.001641875,0.001299083,0.017327391,0.000702287,0.019935173,0.009225098
run_187,DONE,scenario_B,front-end,100,8,2.534,0.047,0.038,0.486,0.193,0.173,0.005,0.004,0.004,0.072,0.005,0.055,0.028,180324039.409,700735.071,16824468.106,42161903.564,11176843.013,36735943.311,8941063.88,13124988.459,48466740.214,9917035.439,295820.053,1019498.186,2081142.936,74523225.64,6065.612,5894.786,21962197.674,2093767.382,30114281.492,502.156,3545147.323,4838218.558,7693969.759,2800.777,6045.427,140222.439,59491748.204,0.0,0.0,0.0,343035.537,0.0,79.349,0.0,0.0,0.0,0.0,0.0,93.862,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.693541057,0.013091191,0.009779283,0.152619679,0.054827842,0.054594588,0.001416301,0.001327955,0.001112377,0.016374514,0.001416303,0.014956849,0.006724297
run_235,DONE,scenario_B,front-end,1000,26,3.271,0.465,0.296,2.475,1.543,0.55,0.004,0.004,0.004,0.056,0.018,0.338,0.14,168595489.85,1187222.475,19212600.694,25212579.692,10065142.551,41502581.99,2852196.951,14045899.519,30870469.506,11532453.76,56411.712,1042725.268,2398197.94,92432110.371,12673.832,14049553.109,14294792.806,2349431.071,29836258.677,451.604,3835276.614,4761289.751,8911223.058,3107.373,17950.414,1670726.189,62795612.079,0.0,0.0,0.0,224.382,0.0,345470.039,0.0,0.0,0.0,0.0,0.0,114.846,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.966946456,0.15189844,0.100834219,0.909926999,0.551824377,0.208505883,0.001475825,0.001437179,0.001430243,0.016005441,0.005564552,0.099063116,0.039243155
run_169,DONE,scenario_B,orders,1000,20,0.96,0.471,0.295,2.848,1.79,3.103,0.004,0.004,0.004,0.056,0.019,0.327,0.137,10144688.054,1540279.422,21841380.974,23031777.276,8503809.199,191016332.263,4489032.81,14789413.517,51824777.579,11263327.815,122697.795,1015224.967,2536162.942,9484083.998,10784.364,14091270.383,13725795.944,1840874.3,83391794.295,187.115,5994847.08,5162330.688,9776814.835,1461.17,13633.956,2117011.602,0.0,0.0,0.0,0.0,343221.782,66287207.365,348996.148,0.0,0.0,0.0,0.0,0.0,110.306,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.297098885,0.123853031,0.092682886,0.91675596,0.601775382,0.951353705,0.001277573,0.001540522,0.001270508,0.01380644,0.005789813,0.105981281,0.045552404
run_130,DONE,scenario_B,orders,100,11,0.251,0.047,0.038,0.517,0.208,2.72,0.005,0.004,0.006,0.071,0.005,0.056,0.028,6564327.314,938814.484,14426139.098,34463460.238,11733822.329,194541614.03,7988716.386,20401819.023,62547371.422,10717468.638,257447.85,903116.332,1328896.588,5365683.565,8023.582,767452.321,25487411.986,2427647.894,109954033.116,149.097,5882866.915,6478326.336,7572184.762,1010.705,7452.343,107971.878,0.0,0.0,0.0,0.0,339906.833,75823276.369,310768.357,0.0,0.0,0.0,0.0,0.0,84.921,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.069395635,0.013678786,0.010322737,0.163289715,0.0616424,0.683875399,0.001519112,0.00158821,0.002018008,0.018057568,0.001808961,0.016565934,0.008166579
run_171,DONE,scenario_B,orders,1000,22,0.986,0.474,0.3,2.605,1.551,3.106,0.004,0.004,0.005,0.058,0.019,0.331,0.137,11600272.969,1325030.892,19472516.789,25876515.318,6609095.913,195707619.558,4182884.877,14483899.506,22138920.131,9835747.418,67284.472,835986.694,2796227.877,9947352.963,9420.166,19472805.38,13376540.693,2100421.278,79059195.036,187.829,4847525.609,6761587.309,7492471.606,1199.479,11977.785,1867682.711,0.0,0.0,0.0,0.0,339253.735,64656228.298,347878.338,0.0,0.0,0.0,0.0,0.0,99.41,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.300301886,0.162655234,0.103112584,0.911627255,0.547187036,1.114346568,0.001338189,0.001682747,0.001809183,0.017887659,0.006278602,0.118230209,0.049127568
run_239,DONE,scenario_B,front-end,1000,30,3.305,0.458,0.294,2.945,1.928,0.556,0.005,0.004,0.004,0.058,0.019,0.326,0.139,200460396.039,1301445.509,22698120.976,20356227.079,6617302.488,40733033.335,2477138.103,24027846.222,36548408.387,8931031.082,196159.189,1227880.529,2214680.992,91933844.844,15277.007,18666020.64,11443770.493,1335457.891,25174526.887,377.577,5413137.589,4825615.182,6771511.583,3002.293,13348.831,1879965.408,47797672.311,0.0,0.0,0.0,246.972,0.0,342997.051,0.0,0.0,0.0,0.0,0.0,115.795,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.977241604,0.159168527,0.087118196,1.004869947,0.610250566,0.235415944,0.001315189,0.001509547,0.001239488,0.01886882,0.006780737,0.090798887,0.040945825
run_153,DONE,scenario_B,orders,1000,4,0.975,0.48,0.304,2.586,1.555,3.124,0.004,0.004,0.003,0.057,0.019,0.34,0.141,9710516.327,1260635.504,24549103.272,20165532.259,8482686.976,224885311.244,4250375.634,17463473.978,34022360.848,7876522.829,145467.792,1039088.511,2423956.4,9005378.507,13548.097,14754983.437,11067209.254,2783675.412,110688525.325,375.546,3549657.336,782.452,6220039.12,3035.428,13506.117,1766361.955,0.0,0.0,0.0,0.0,211.541,67504725.7,344816.912,0.0,0.0,0.0,0.0,0.0,97.687,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.280889861,0.141540539,0.089763039,0.904319531,0.481943275,1.009215302,0.001264793,0.001497538,0.00125951,0.017495595,0.005004229,0.095230851,0.038093625
run_144,DONE,scenario_B,orders,100,25,0.248,0.047,0.038,0.501,0.206,2.761,0.005,0.004,0.004,0.068,0.006,0.056,0.028,6792854.15,1113227.692,16163558.649,41273013.739,12826580.811,202211527.996,8780681.496,22793902.778,69461239.386,10567325.819,367067.435,899759.79,1921569.503,6665875.011,3503.69,2602592.203,23320869.791,2112302.285,105262102.411,104.832,5181125.248,7959655.32,8399903.154,1240.071,7644.358,111738.504,0.0,0.0,0.0,0.0,167.155,64664426.308,342798.154,0.0,0.0,0.0,0.0,0.0,89.022,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.058559301,0.010920429,0.010115433,0.153933402,0.055323463,0.691593985,0.001535114,0.001244322,0.00137854,0.016079523,0.001589268,0.015973999,0.008505938
run_33,DONE,scenario_A,orders,1000,4,0.626,0.37,0.245,0.253,0.041,2.591,0.005,0.004,0.004,0.067,0.002,0.073,0.033,9314411.514,1009703.916,21704409.164,41750619.369,2994668.45,194897035.0,8330739.173,17640144.729,63497922.377,12174460.84,398882.485,876170.356,664339.675,8595567.701,7689.053,16534101.179,25711187.467,13806.733,30412178.306,245.233,4828835.484,9542760.494,8647077.227,19059.223,6542.825,7328.106,0.0,0.0,0.0,0.0,345145.107,66608369.203,344118.825,0.0,0.0,0.0,0.0,0.0,88.876,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.149915229,0.107510908,0.071683967,0.08367341,0.010267496,0.722620829,0.001457967,0.001513109,0.001443978,0.018356792,0.000744282,0.021303044,0.009142666
run_13,DONE,scenario_A,orders,100,14,0.12,0.031,0.024,0.073,0.01,2.593,0.005,0.005,0.004,0.071,0.002,0.011,0.009,6000262.104,835487.487,17796523.373,47394692.418,11372325.659,224256469.958,9897969.859,15343559.921,80273927.425,9292605.57,355192.95,724245.115,2901435.654,5126268.305,3945.372,1304805.596,33390913.587,5077.798,34757852.066,148.025,4859887.845,4768917.264,5524701.896,2598.842,4672.345,1053.342,0.0,0.0,0.0,0.0,344925.305,77060934.279,342199.649,0.0,0.0,0.0,0.0,0.0,80.656,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.028226579,0.008688994,0.006094712,0.024729654,0.002725667,0.672212195,0.001484395,0.001576783,0.001309597,0.017522351,0.000666907,0.002856899,0.002195057
run_175,DONE,scenario_B,orders,1000,26,0.956,0.473,0.298,2.556,1.55,3.139,0.004,0.004,0.004,0.056,0.019,0.327,0.136,9877800.346,1441368.497,21787431.658,23572915.495,12584771.559,209743756.566,4159962.462,16988817.221,20711836.024,10157256.153,184922.785,1265339.089,1906948.285,8915299.24,10334.502,16799475.258,9139202.94,3620409.59,98988624.47,311.876,6690358.563,5265022.96,6935965.483,2154.884,19893.66,1463999.729,0.0,0.0,0.0,0.0,345340.567,62425712.203,344748.173,0.0,0.0,0.0,0.0,0.0,97.822,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.288258439,0.149539952,0.098905431,0.825904662,0.48947684,0.965678058,0.001499078,0.001615458,0.001513407,0.014847902,0.006460249,0.097575946,0.038428043
run_222,DONE,scenario_B,front-end,1000,13,3.288,0.477,0.298,2.522,1.545,0.545,0.004,0.004,0.004,0.058,0.019,0.33,0.136,179257991.552,1237310.557,24474037.518,24529233.298,10605589.613,43127646.71,4796404.097,11263485.021,15311500.532,10541772.759,197276.157,909908.248,2658834.942,90415650.106,12393.672,16431232.178,11480617.983,3061051.815,31523142.582,319.109,4812548.463,4790666.607,9242229.206,1439.224,17559.636,1982006.998,59900024.109,0.0,0.0,0.0,344607.715,0.0,79.117,0.0,0.0,0.0,0.0,0.0,115.905,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.943853221,0.146176457,0.09640058,0.853770976,0.526297238,0.190860387,0.001366982,0.001473587,0.001682143,0.016119319,0.005459833,0.105293023,0.040325439
run_179,DONE,scenario_B,orders,1000,30,0.974,0.476,0.301,2.534,1.548,3.141,0.004,0.004,0.004,0.058,0.018,0.341,0.141,10263513.077,1350911.864,22264945.077,27980498.716,8453166.137,199397468.401,4789469.636,14769187.83,30491117.776,11550728.691,266080.069,1013886.76,2423901.129,9720471.164,12095.28,16550067.376,9659924.669,1837002.935,111112264.917,216.306,6088890.591,9526549.089,8612458.833,3071.656,14762.304,1643336.281,0.0,0.0,0.0,0.0,210.246,70043981.159,345946.945,0.0,0.0,0.0,0.0,0.0,96.481,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.294723157,0.144420015,0.094651409,0.87541641,0.550986667,0.948214801,0.001401329,0.001424697,0.001755805,0.016468898,0.005641624,0.099871425,0.044759767
run_53,DONE,scenario_A,orders,1000,24,0.617,0.363,0.241,0.232,0.042,2.572,0.005,0.004,0.004,0.07,0.002,0.073,0.032,8573232.453,959841.503,19425710.228,37432850.064,4580697.363,198536435.71,5800482.428,13741195.638,48363966.819,11380966.204,187942.493,673423.093,1308544.261,8128629.684,7677.66,13559035.538,27321803.795,14446.352,30004215.017,161.519,5007550.448,5410093.336,9166761.348,832.7,7675.356,130462.625,0.0,0.0,0.0,0.0,654224.011,68500593.983,342644.72,0.0,0.0,0.0,0.0,0.0,87.934,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.189408883,0.105364698,0.072615268,0.077991208,0.012110525,0.65120924,0.001368716,0.001531672,0.001283305,0.018471257,0.000671844,0.020364826,0.010210476
run_115,DONE,scenario_A,front-end,1000,26,2.892,0.339,0.227,0.243,0.041,0.005,0.005,0.004,0.004,0.067,0.002,0.07,0.031,162843984.673,1178697.713,19178236.61,38865514.998,3650257.313,9099423.648,5652220.293,20244404.735,39952798.745,9763593.795,434310.309,1100235.44,991110.824,73673896.379,6798.592,17295208.873,22814339.621,143255.284,3819394.435,365.287,4022702.81,8730403.989,7768341.959,19810.233,7503.019,113180.364,55772255.019,0.0,0.0,0.0,156.283,0.0,78.989,0.0,0.0,0.0,0.0,0.0,93.285,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,0.784350491,0.096243216,0.068226653,0.08388829,0.011836717,0.001707341,0.001725665,0.00144199,0.001198287,0.015810217,0.000680012,0.021204524,0.010054246
run_126,DONE,scenario_B,orders,100,7,0.258,0.047,0.038,0.488,0.193,2.703,0.005,0.004,0.012,0.068,0.005,0.056,0.028,6871271.74,912591.937,15200916.466,40509191.152,13104506.885,200799777.331,8362525.803,14722356.589,59594026.207,11861782.037,163197.289,792592.579,2162705.025,5679017.798,5373.129,2061626.219,23870778.017,2765992.434,95784393.577,173.57,5646975.927,14831323.394,7967255.101,2280.851,8045.823,112629.873,0.0,0.0,0.0,0.0,647603.42,68079806.711,316593.287,0.0,0.0,0.0,0.0,0.0,90.322,0.0, ,0.0, ,0.0,0.0,0.0, , ,0.0, , ,0.0,0.077068834,0.013195028,0.011663334,0.15788813,0.05841556,0.740319133,0.001547284,0.001598382,0.004768024,0.021013679,0.001791851,0.017061726,0.008342319
run_226,DONE,scenario_B,front-end,1000,17,3.295,0.473,0.3,2.702,1.687,0.553,0.004,0.004,0.004,0.057,0.019,0.339,0.14,170929743.292,1364069.946,24603689.015,16482530.737,8860619.28,40952579.724,2758621.282,16197959.053,27195098.506,10386262.065,79375.21,958074.948,2206659.979,86489102.697,14783.76,19010588.162,8402245.6,2352225.096,24872069.024,395.651,3898264.904,3362713.028,7812357.931,2387.859,20676.801,1788197.346,57661707.746,0.0,0.0,0.0,343.873,0.0,343719.343,0.0,0.0,0.0,0.0,0.0,118.283,0.0, ,0.0, ,0.0, ,0.0, , ,0.0, , ,0.0,1.037836658,0.155865397,0.098217008,0.837079742,0.51740452,0.23007871,0.001485166,0.001309941,0.001358767,0.015497568,0.006202858,0.115554355,0.042970567
