time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1720455400.939,0.3539006095715554,0.2355027026958659,0.053416557172557166,0.043761439335249265,2.838667937888885,0.1045464330918448,0.005171297243494322,0.005698834390314213,0.0038369450247191,0.06644767439830403,0.004579879406205878,0.062118909353763414,0.030843080242989332,30226412.905135415,15431271.465741543,1012235.0366560892,23009355.491690617,138118790.91344208,36690066.31507875,7602124.284868809,356289.42058230046,105128433.04269662,14973206.63424367,14326191.606877442,1062490.2852722886,2429405.0999505543,8865.472842977653,3811136.166522116,1792.7563190721085,0,116679900.74003167,28975094.582017925,0,147.5929662727011,26154313.060674153,10828681.880533732,7072490.302218471,1734.9859113427503,506.3219608674154,0,148.01965886094246,0,0,57991780.567725785,0,0,0,0,0,0,0,72.33170869534506,0,0,0,0,0,0,0,0.11547908753690113,0.05466532966845307,0.014976659538224859,0.012295907488360458,0.7613730006921461,0.03911067322985909,0.0016593763384912313,0.002397391129989001,0.0012761053188855053,0.015609904717542304,0.0016260341016757142,0.014539077234354516,0.009760218608681035
1720455405.939,0.352501820031732,0.23306923590768272,0.05351059540276274,0.04345474694422879,2.8412650022128796,0.10688548695794833,0.00513858111487505,0.00604280189157849,0.004329431310430685,0.06662268273305084,0.004760264947967638,0.06382431215469614,0.03142164599996356,30155519.149878237,15657620.94187091,818208.1414760322,23274881.975914925,168843754.81301174,43963330.16168134,7518062.962240391,179300.18843310623,80314918.2537357,13161257.744009351,14156960.585953081,1308063.9720849085,2506614.3895640136,9067.96546380341,3229961.540576708,1653.0975399460656,0,97415808.21715719,36168528.9003117,0,148.42730830555152,26641776.736009374,9256921.098772649,6987883.8246491905,1637.6853736551325,746.2604988430776,0,225.25709886161573,0,0,68617063.95220181,0,72.64601032226025,0,0,0,0,0,74.62604988430776,0,0,0,0,0,0,0,0.09981503552976678,0.04657365044318624,0.015529828532486991,0.010677052458573982,0.7368325097133017,0.042236491699113025,0.0016607255526292705,0.0023011153202201653,0.0013951381457589457,0.01807840525705953,0.0015840613628638747,0.017192725378198676,0.011180763059951542
1720455410.939,0.35151895276036615,0.23556242732179083,0.05339739912886054,0.043693599692585884,2.839935669905057,0.10555939053126512,0.005095541742861798,0.005702315688728558,0.0042767519746950014,0.06593085012145897,0.004164216377698793,0.06283550740094601,0.031176532824698372,29868216.73580527,18046108.374384236,801520.5864955458,23311498.878842678,177399050.26863912,50666167.43230828,7674873.603592185,182138.26106162116,79274054.33348395,10970795.346203722,21455241.67002676,1296699.5557633855,1834987.6508161817,8982.291990277956,3825608.809040858,1468.3898259513526,0,116625513.21115772,42875879.29885244,0,150.7767061768387,26296505.088115677,9257389.417544885,7063989.7364466125,1694.3580151436124,726.7565649396736,0,148.36279339321936,0,0,58145066.90218591,0,74.16125002263222,0,0,0,0,0,72.67565649396735,0,0,0,0,0,0,0,0.08483183324722014,0.046485496232112435,0.015495935352916532,0.010728153469349442,0.8204890368774612,0.04469721504136865,0.00176084937487499,0.0023223186944470718,0.0013054985052355507,0.018240109820506,0.001543957337300222,0.018499044073675773,0.011879307069838915
1720455415.939,0.352457059446669,0.2383432563155103,0.05326477636244014,0.04334521049058818,2.8412780385631167,0.10333349607973903,0.005066056227038943,0.005844108874905069,0.004009109383892979,0.06771243410322417,0.00434304359422251,0.06080955032405988,0.030647720015561892,29739017.692027666,15630165.767281907,618165.283818853,27583711.151065934,152733040.86512724,43452254.42944431,7788795.297575314,179017.61238291566,78006201.4797951,12972497.794739777,14644848.293608308,1044945.4965608132,2551633.9249323797,8275.500546050236,3223931.951634441,2545.1222632406157,0,113118980.12063242,42897591.60793785,0,222.19811218400784,25875815.5947638,10946508.199967595,7239259.367780469,1700.7817154411366,531.1793693727074,0,149.85274480033658,0,0,56027005.67472073,0,75.23879500367379,0,0,0,0,0,75.88276705324391,0,0,0,0,0,0,0,0.09996338719560822,0.0571920607517006,0.015402940947207417,0.012630542054279345,0.8589748282522822,0.04175319083913212,0.001702260284822929,0.0022227933400080437,0.001392696681935265,0.016158319384105398,0.0015816198990401939,0.016100410217816486,0.010726775474137777
1720455420.939,0.3502798204154689,0.2382409834341404,0.05275351579961114,0.043739417232083105,2.8460879483607306,0.10561573763200757,0.004861861255668723,0.005850050156389631,0.00406830385127615,0.07001816172273473,0.004377326703242277,0.06316746832259931,0.03155288561186247,29545466.76068051,17889794.78435666,609119.3284029582,23329539.524869278,144351060.13986015,44115532.55120156,10502489.926399523,368481.38218647597,53342454.67316148,13266804.39706126,14306876.529844586,1305657.4281785947,2493655.894121268,8516.20834915297,3161705.906635318,2009.5579016226627,0,115157155.86231951,43556199.937771104,0,228.77569258266305,26541987.33877,11194405.936400965,7072230.756527643,1556.1183877270425,444.95138775731897,0,147.02873449755012,0,0,64848793.63657917,0,76.12816890937476,0,0,0,0,0,74.15856462621983,0,0,0,0,0,0,0,0.11504281422329934,0.056641453720915405,0.015128414217619193,0.012630032295183804,0.8353975964754415,0.038588193924482386,0.0016677386393684922,0.0021314381441002034,0.0014891972291837256,0.016114705958703304,0.0015389502473677984,0.014134455534928255,0.009606825872355847
1720455425.939,0.3481416707557939,0.23681599270204845,0.05279661681828661,0.043442946039878895,2.8398905916974164,0.10706174424845916,0.004850764743672105,0.006038351250133753,0.004161303402353363,0.07089236678985693,0.004363308434125859,0.06384121543283139,0.03192448962177964,29612965.952126406,15437653.672459263,596193.8607224558,26939937.727297153,157279371.80811805,44589079.19820838,7780828.692571723,353105.9671148839,53340508.400985144,10991035.749570057,14054587.811164986,1084083.3766041093,2518370.1808879958,7314937.7933208905,3185909.3175331475,1961.164015534394,0,116952438.0811808,44031033.40798461,0,292.18532653279595,26541093.642251212,9274714.479124742,6947554.914649314,1595.1338921444994,523.8808697241002,0,221.9733371870371,0,0,74560999.43911439,0,75.18217360180614,0,0,0,0,0,74.84012424630002,0,0,0,0,0,0,0,0.09977678152007426,0.057985945906947126,0.013083403403462644,0.012670031210432151,0.8488836149228272,0.036735736010473856,0.0014908151928570126,0.002046712864495882,0.0014564804091119212,0.017589726395778906,0.0015415200480246888,0.016378467158958965,0.00981754828299545
1720455430.939,0.34900818419799223,0.23950838076343,0.05349901340689654,0.04344570744247067,2.8388830092333577,0.09961558696284979,0.004856473210879162,0.0059131650197994145,0.00430901204708986,0.069955526042979,0.004496018430515191,0.062484032399780336,0.03154965720273348,37416181.1387118,12790439.528871015,618599.5770114942,26657330.922242317,183302908.67204216,36539321.6169996,7699581.039588671,366307.09448206954,53532445.48600304,10814569.381951693,14088617.67522541,1332343.4010616879,2510222.8701594532,7394980.28870814,3165398.448721632,2109.2045977011494,0,96588702.17395282,36069629.66197285,0,227.37870545131565,26636786.173309654,9123961.268492855,6964376.77755091,1499.5423759838918,447.85421412300684,0,147.08417121516806,0,0,83498771.98178928,0,74.4172525935212,0,0,0,0,0,74.64236902050114,0,0,0,0,0,0,0,0.10117297409234155,0.04757886359776284,0.013241248964989722,0.012700291292627865,0.7615342139759974,0.035108584215468544,0.0017641719880034188,0.00222787149273513,0.0015399751474811348,0.015218694072928175,0.0016250147863939026,0.016199944398099526,0.0107218312761951
1720455435.939,0.3485758236144932,0.2403396696793591,0.0533815734965388,0.04330530982446467,2.8309343131919,0.09751526822383356,0.0047588922592046055,0.006069231998863273,0.004172980379657189,0.06940402225865663,0.004875557068118769,0.06356012187958883,0.03169813251620123,37394569.94818653,13058811.227015235,604741.8517450246,27635370.572557673,186809462.32737234,37042119.813287586,10292271.738536373,176056.26798337538,51775900.269159935,12841160.372819133,13877098.725887964,1319814.7966860642,2488861.418488366,7390633.149636573,2593424.9729590993,5094.894721661379,0,97803013.8102114,36564060.441689275,0,218.2515718802174,25762760.730981726,9031229.98235703,6858737.276674496,1559.362593136455,517.5731537808907,0,150.18241149834088,0,0,85724446.81402494,0,74.62061175784737,0,0,0,0,0,73.93902196869867,0,0,0,0,0,0,0,0.1153764552914773,0.057772252851745254,0.015246296249571255,0.014510602222276455,0.8630967921349544,0.034324948524949765,0.0017674466414418007,0.001955542823962627,0.001540931186465187,0.016922668291687076,0.0016794241634045545,0.018867027143400536,0.009358071788625588
1720455440.939,0.34552188768221037,0.23953426136009243,0.05279231642084922,0.043104870301775795,2.8358174640118814,0.09719732434071483,0.0047767612845314,0.005885136089152395,0.0042973288092519385,0.0679804166651532,0.004791579845301487,0.06272175846323975,0.031006742258321854,37037699.03546305,10458772.431252407,411011.3580426975,23403440.60718306,181353375.14155757,36894862.078471005,7763326.152267899,181459.81554677206,26922250.230194103,10906647.97224896,21387625.724578053,1298072.4146541576,3120567.408804119,7318974.835013416,3239770.6151052075,5301.927038704855,0,78477656.66016893,36420414.07700083,0,299.8096911140389,26792510.625759643,7364111.222099126,7047918.225538062,1315.0215817072738,519.8346508086155,0,150.28159454055142,0,0,80122596.26844889,0,75.03480618450943,0,0,0,0,0,74.26209297265936,0,0,0,0,0,0,0,0.10045669103170694,0.047235040634100965,0.015658769380020837,0.012680851786309231,0.8140118927075278,0.03160511580570025,0.0017729776888184812,0.0019638394155980627,0.001539083602752087,0.017388179330868458,0.001630251984766415,0.018584718368842203,0.010427664072368493
1720455445.939,0.3459739862221344,0.24115573215539865,0.05282695110977274,0.04324883411180849,2.821954823770638,0.08004117790704053,0.004903548753849461,0.00596693010329914,0.004255984161670149,0.0689470086002811,0.004826383713331433,0.06067157586302125,0.03009658556559698,36686309.72354452,10546143.939673971,596917.6483092131,23510373.376149468,185900174.92210165,36693323.96787942,7587632.457208337,354082.85377274186,26402008.813118547,8887823.037656285,21231939.587568983,1343463.8681763783,2487435.0343633317,7251234.834468016,3265459.653273204,5078.915203797851,0,94593086.49403675,43447914.101227395,0,219.60896450655895,26274776.27681861,5626962.195753495,6996614.580307872,1206.591181073368,517.199704168696,0,151.40649835508074,0,0,70600877.61899646,0,73.3366754995345,0,0,0,0,0,73.88567202409943,0,0,0,0,0,0,0,0.08559463497057723,0.047398907038938995,0.015568834518721599,0.012779681599710985,0.9137821594011124,0.020419846140922876,0.0017678419837153958,0.001781006999095538,0.0016263646642991304,0.017211073210652156,0.0018068317697983623,0.01868399490458297,0.009225708608430735
1720455450.939,0.3458820268702629,0.23944002369088518,0.05274927748519363,0.043213435992612445,2.822087136312566,0.0832722138927589,0.004912525442358284,0.005803868553245502,0.003873160120790954,0.06797610608325977,0.0049402629138593345,0.06268696573762085,0.031126179933371804,37848245.35329763,12829997.373675594,616769.8952164009,19446061.85268342,212536245.5873292,35797676.27621191,7636178.601030668,354251.02343624306,4023.648833021047,6501670.455568966,21184329.203796275,1336180.4863756227,3203251.754108429,7480325.408150028,3180882.085229623,5224.965831435079,0,95720525.67866334,42384374.37930912,0,292.8904699762241,2086.3364319368393,3663253.796408049,6980975.150329638,1275.124523879285,533.6211870242504,0,147.36198305481102,0,0,76402699.43097387,0,73.80446142203323,0,0,0,0,0,76.23159814632149,0,0,0,0,0,0,0,0.0993045038723415,0.05757968581341802,0.015572529140609097,0.012593628654262409,0.9017076725745768,0.02016978657483204,0.0017681839206482432,0.0017851049849205091,0.0013951526566859137,0.014565729848466732,0.0010355436783467504,0.019341496315629803,0.009508267215763658
1720455455.939,0.34978208735558297,0.2425837896596375,0.05237279207683517,0.043640007586949,2.8214252383596437,0.08205207743585066,0.0047898536269902,0.005993113382073036,0.004482390722337604,0.06766959911596558,0.003389970739444305,0.0631891271597926,0.031084691065940976,43755543.22244246,10565043.285238625,631396.8218854847,19586934.398424253,212370873.67084014,43873766.70623687,10291933.107443437,352499.2084244979,27107142.094334025,8787894.719538257,14217343.54262379,1340616.8898986753,2555203.9690473545,7208538.704665989,2626561.8941916395,5134.535265273017,149.4045339315351,76683422.6819089,50532095.041548714,0,291.442090470854,26974547.611984573,5569913.6057279585,373.368336614891,1200.7988713194202,2426.4504424451106,0,227.30299667036633,0,0,76062816.62130284,0,74.61653368309834,0,0,0,0,0,75.82657632640971,0,0,0,0,0,0,0,0.08607385384720599,0.04978294755751164,0.013623811470640635,0.012882454661619948,0.8154163321170728,0.02069512803214786,0.0017701995172859843,0.001692674118656902,0.0013925209452708253,0.014542115619181251,0.0010348903986480338,0.01779357942160856,0.010270105987058143
